,공원명,공원구분,소재지지번주소,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),관리기관명
227,연무 3호 문화공원(육군훈련소 체험문화공원),근린공원,충청남도 논산시 연무읍 금곡리 78-25,,,,,,충청남도 논산시청
228,비도시 1호 문화공원(야황지공원),근린공원,충청남도 논산시 연무읍 마전리 452-1,,,,,,충청남도 논산시청
229,비도시 5호 문화공원(돈암서원공원),근린공원,충청남도 논산시 연산면 임리 74,,,,,,충청남도 논산시청
230,비도시 6호 문화공원(노성산 애향공원),근린공원,충청남도 논산시 노성면 교촌리 346-10,,,,,,충청남도 논산시청
231,1호 어린이공원,어린이공원,충청남도 논산시 연무읍 동산리 883-9,,,,,,충청남도 논산시청
232,2호 어린이공원,어린이공원,충청남도 논산시 강경읍 남교리 89-1,,,,,,충청남도 논산시청
233,2호 어린이공원,어린이공원,충청남도 논산시 대교동 250-22,,,,,,충청남도 논산시청
234,7호 어린이공원,어린이공원,충청남도 논산시 취암동 1029-1,,,,,,충청남도 논산시청
235,8호 어린이공원,어린이공원,충청남도 논산시 취암동 1034-1,,,,,,충청남도 논산시청
236,9호 어린이공원,어린이공원,충청남도 논산시 취암동 1043-13,,,,,,충청남도 논산시청
237,10호 어린이공원,어린이공원,충청남도 논산시 취암동 1052-4,,,,,,충청남도 논산시청
238,11호 어린이공원,어린이공원,충청남도 논산시 강산동 560,,,,,,충청남도 논산시청
239,12호 어린이공원,어린이공원,충청남도 논산시 강산동 624,,,,,,충청남도 논산시청
240,13호 어린이공원,어린이공원,충청남도 논산시 강산동 644,,,,,,충청남도 논산시청
241,사랑,어린이공원,광주광역시 서구 쌍촌동 1258-3,,,,,,광주광역시 서구청
242,소망,어린이공원,광주광역시 서구 쌍촌동 1246-2,,,,,,광주광역시 서구청
243,푸름,어린이공원,광주광역시 서구 금호동 743-1,,,,,,광주광역시 서구청
244,해님,어린이공원,광주광역시 서구 금호동 721-1,,,,,,광주광역시 서구청
245,농성공단,어린이공원,광주광역시 서구 농성동 417-8,,,,,,광주광역시 서구청
246,풍암,어린이공원,광주광역시 서구 풍암동 680-1,,,,,,광주광역시 서구청
247,느티나무,어린이공원,광주광역시 서구 치평동 1192,,,,,,광주광역시 서구청
248,무지개,어린이공원,광주광역시 서구 쌍촌동 1302-2,,,,,,광주광역시 서구청
249,오월,어린이공원,광주광역시 서구 쌍촌동 1288-2,,,,,,광주광역시 서구청
250,운천,어린이공원,광주광역시 서구 치평동 1168-3,,,,,,광주광역시 서구청
251,장수,어린이공원,광주광역시 서구 치평동 1166-10,,,,,,광주광역시 서구청
252,치평,어린이공원,광주광역시 서구 치평동 1171-9,,,,,,광주광역시 서구청
253,해오리,어린이공원,광주광역시 서구 치평동 1174-1,,,,,,광주광역시 서구청
254,개나리,어린이공원,광주광역시 서구 풍암동 1056,,,,,,광주광역시 서구청
255,금당,어린이공원,광주광역시 서구 풍암동 1165,,,,,,광주광역시 서구청
256,금호,어린이공원,광주광역시 서구 금호동 811,,,,,,광주광역시 서구청
257,달맞이,어린이공원,광주광역시 서구 금호동 833,,,,,,광주광역시 서구청
258,당산,어린이공원,광주광역시 서구 풍암동 1129,,,,,,광주광역시 서구청
259,살구,어린이공원,광주광역시 서구 풍암동 1062,,,,,,광주광역시 서구청
260,새롬,어린이공원,광주광역시 서구 풍암동 1008,,,,,,광주광역시 서구청
261,운리,어린이공원,광주광역시 서구 풍암동 947,,,,,,광주광역시 서구청
262,희망,어린이공원,광주광역시 서구 풍암동 1052,,,,,,광주광역시 서구청
263,금부,어린이공원,광주광역시 서구 금호동 749,,,,,,광주광역시 서구청
264,풍금,어린이공원,광주광역시 서구 금호동 771-1,,,,,,광주광역시 서구청
265,창암,어린이공원,광주광역시 광산구 고룡동 560-4,,,,,,광주광역시 광산구청
266,영종하늘도시 8호,근린공원,인천광역시 중구 운남동 1604-3,,,,,,인천광역시 중구청
267,영종하늘도시 10호,근린공원,인천광역시 중구 운남동 1697-4,,,,,,인천광역시 중구청
268,영종하늘도시 11호,근린공원,인천광역시 중구 운남동 1654-3,,,,,,인천광역시 중구청
269,영종하늘도시 14호,근린공원,인천광역시 중구 운남동 1690-14,,,,,,인천광역시 중구청
270,81공원,어린이공원,전라남도 순천시 해룡면 신대리2044,,조합놀이대,,,,전라남도 순천시청
271,제1수변공원,수변공원,전라남도 순천시 해룡면 신대리2063,,,,,,전라남도 순천시청
272,제2수변공원,수변공원,전라남도 순천시 해룡면 신대리2069-1,,,,기적의 놀이터 2호,,전라남도 순천시청
273,78공원,어린이공원,,,조합놀이대,,,,전라남도 순천시청
274,매산공원,근린공원,전라남도 순천시 금곡동 314-2,,,주차장,,,전라남도 순천시청
275,장대공원(A지구),근린공원,전라남도 순천시 조곡동210,,,주차장,,분수시설,전라남도 순천시청
276,장대공원(B지구),근린공원,,,조합놀이대,"주차장,화장실",,분수시설,전라남도 순천시청
277,제3수변공원,수변공원,,,,,,,전라남도 순천시청
278,제4수변공원,수변공원,,,,,,,전라남도 순천시청
279,제5수변공원,수변공원,전라남도 순천시 석현동 159번지,,,,,,전라남도 순천시청
280,제6수변공원,수변공원,전라남도 순천시 석현동 3번지,,,,,,전라남도 순천시청
281,제7수변공원,수변공원,,,,,,,전라남도 순천시청
282,제8수변공원,수변공원,,,,,,,전라남도 순천시청
283,제10수변공원,수변공원,,,,,,,전라남도 순천시청
284,제11수변공원,수변공원,,,,,,,전라남도 순천시청
285,제12수변공원,수변공원,,,,,,,전라남도 순천시청
286,제13수변공원,수변공원,,,,,,,전라남도 순천시청
287,제15수변공원,수변공원,,,,,,,전라남도 순천시청
288,제16수변공원,수변공원,,,,,,,전라남도 순천시청
289,제17수변공원,수변공원,,,화장실,,,,전라남도 순천시청
290,제18수변공원,수변공원,,,,,,,전라남도 순천시청
291,제20수변공원,수변공원,,,,,,,전라남도 순천시청
292,제21수변공원,수변공원,전라남도 순천시 풍덕동 324-1번지,,,,,,전라남도 순천시청
293,30공원,근린공원,전라남도 순천시 해룡면 선월리 122-8(해룡산단 배수지부근),,,,,,전라남도 순천시청
294,소공원26,소공원,전라남도 순천시 해룡면 호두리1144-2,,,,,,전라남도 순천시청
295,27공원,근린공원,전라남도 순천시 풍덕동 1137(오천택지),,,,,,전라남도 순천시청
296,28공원,근린공원,전라남도 순천시 풍덕동 1105-7,,,,,,전라남도 순천시청
297,연꽃공원,어린이공원,경기도 시흥시 하상동 367,,,,,,경기도 시흥시청
298,하상공원,어린이공원,경기도 시흥시 하상동 372,농구장+풋살경기장+체육시설+인라인트랙,,,,,경기도 시흥시청
299,새재공원,어린이공원,경기도 시흥시 장현동 529-1,,조합놀이대,,,,경기도 시흥시청
300,매꼴공원,어린이공원,경기도 시흥시 장곡동 798-2,체육시설,조합놀이대,,,,경기도 시흥시청
301,진말공원,어린이공원,경기도 시흥시 장곡동 825-2,체육시설+농구장,조합놀이대,,,,경기도 시흥시청
302,장곡공원,어린이공원,경기도 시흥시 장곡동 815,체육시설,조합놀이대+시소 등,,,,경기도 시흥시청
303,새싹공원,어린이공원,경기도 시흥시 장곡동 796,체육시설+농구장,,,,,경기도 시흥시청
304,나래솔공원,근린공원,경기도 시흥시 정왕동 2606-3,,,,,,경기도 시흥시청
305,하늬공원,근린공원,경기도 시흥시 정왕동 2795,,조합놀이대,주차장+화장실+관리사무소,,,경기도 시흥시청
306,해미공원,수변공원,경기도 시흥시 정왕동 2598-3,,,,,,경기도 시흥시청
307,물비늘,수변공원,경기도 시흥시 정왕동 2609-6,,,,,,경기도 시흥시청
308,제1호공원,근린공원,경기도 시흥시 능곡동 489,,,,,,경기도 시흥시청
309,영모재공원,근린공원,경기도 시흥시 능곡동 617,체육시설,,주차장+화장실,영모재,,경기도 시흥시청
310,공원:송산2 일반산업단지:5(명랑공원),소공원,충청남도 당진시 송산면 유곡리 530-2,,,,,,충청남도 당진시청
311,공원:송산2 일반산업단지:6(희망공원),소공원,충청남도 당진시 송산면 유곡리 489,,,,,,충청남도 당진시청
312,공원:송산2 일반산업단지:7(누리공원),소공원,충청남도 당진시 송산면 유곡리 485-7,,,,,,충청남도 당진시청
313,공원:송산2 일반산업단지:8(두어기공원),소공원,충청남도 당진시 송산면 유곡리 385,,,,,,충청남도 당진시청
314,공원:송산2 일반산업단지:9,소공원,충청남도 당진시 송산면 유곡리 410-34,,,,,,충청남도 당진시청
315,공원:아산국가산단(고대:7)(고대공원),근린공원,충청남도 당진시 송악읍 한진리 404,,,,,,충청남도 당진시청
316,공원:아산국가산단(고대:9)(해안공원),근린공원,충청남도 당진시 송악읍 한진리 403-4,,,,,,충청남도 당진시청
317,공원:아산국가산단(부곡:1)(제1호어린이공원),어린이공원,충청남도 당진시 송악읍 복운리 1631-1,,,,,,충청남도 당진시청
318,공원:아산국가산단(부곡:6)(상록수공원),근린공원,충청남도 당진시 송악읍 부곡리 566,,,,,,충청남도 당진시청
319,공원:아산국가산단(부곡:8)(한진공원),근린공원,충청남도 당진시 송악읍 복운리 1656,,,,,,충청남도 당진시청
320,공원:합덕인더스파크일반산업단지:1(공원),소공원,충청남도 당진시 합덕읍 석우리 산 165-1,,,,,,충청남도 당진시청
321,공원:합덕인더스파크일반산업단지:2(공원),소공원,충청남도 당진시 합덕읍 석우리 산 165-1,,,,,,충청남도 당진시청
322,공원:합덕일반산업단지:1(공원),근린공원,충청남도 당진시 합덕읍 석우리 1134,,,,,,충청남도 당진시청
323,공원:합덕일반산업단지:2(공원),소공원,충청남도 당진시 합덕읍 소소리 661,,,,,,충청남도 당진시청
324,공원:합덕일반산업단지:3(공원),소공원,충청남도 당진시 합덕읍 소소리 662,,,,,,충청남도 당진시청
325,공원:합덕일반산업단지:4(공원),체육공원,충청남도 당진시 합덕읍 소소리 680,,,,,,충청남도 당진시청
326,공원:합덕일반산업단지:5(공원),체육공원,충청남도 당진시 합덕읍 소소리 681,,,,,,충청남도 당진시청
327,공원:현대제철산업단지:1(송산제1공원),근린공원,충청남도 당진시 송산면 가곡리 536,,,,,,충청남도 당진시청
328,논산 6호 근린공원(시민공원),근린공원,충청남도 논산시 관촉동 296-1,,,,,,충청남도 논산시청
329,내동2지구 1호 근린공원(내동공원),근린공원,충청남도 논산시 내동 1115,,,,,,충청남도 논산시청
330,강경 2호 근린공원(북옥공원),근린공원,충청남도 논산시 강경읍 북옥리 113,,,,,,충청남도 논산시청
331,연무 3호 근린공원(마산공원),근린공원,충청남도 논산시 연무읍 마산리 산 6-19,,,,,,충청남도 논산시청
332,동산일반산단 1호 근린공원,근린공원,충청남도 논산시 연무읍 동산리 977,,,,,,충청남도 논산시청
333,논산2일반산단 1호 근린공원,근린공원,충청남도 논산시 성동면 원남리 1212-8,,,,,,충청남도 논산시청
334,강경 1호 역사공원(황산공원),근린공원,충청남도 논산시 강경읍 황산리 81-23,,,,,,충청남도 논산시청
335,3호어린이공원,어린이공원,경상북도 경주시 용강동 1672,야외운동기구 등,조합놀이대 등,,,,경상북도 경주시청
336,근린공원(용황휴포레),근린공원,경상북도 경주시 용강동 1610,야외운동기구 등,,화장실,,,경상북도 경주시청
337,계동공원,근린공원,경상북도 경주시 외동읍 모화리 1852,야외운동기구 등,,,,,경상북도 경주시청
338,안말공원,어린이공원,경기도 구리시 갈매동 613,야외헬스기구,조합놀이대,,,,경기도 구리시청
339,주공6단지공원,어린이공원,경기도 구리시 인창동 668-3,야외헬스기구,조합놀이대,,,,경기도 구리시청
340,아름공원,어린이공원,경기도 구리시 인창동 491,야외헬스기구,조합놀이대,,,,경기도 구리시청
341,건영공원,어린이공원,경기도 구리시 인창동 474-1,야외헬스기구,조합놀이대,,,,경기도 구리시청
342,섬말공원,역사공원,"경기도 구리시 갈매동 641, 652",야외헬스기구,조합놀이대,무대,,,경기도 구리시청
343,도당공원,역사공원,경기도 구리시 갈매동 660,야외헬스기구,,화장실+주차장,,,경기도 구리시청
344,마골공원,역사공원,경기도 구리시 갈매동 663,,,,,,경기도 구리시청
345,교문동 체육공원,체육공원,경기도 구리시 교문동 3-2번지,,,,,,경기도 구리시청
